n,cluster,length,max_log,stopping_time,event_entropy,event_compression,peak_count,return_count,cycle_count,avg_run_length,max_run_length,up_ratio,unique_values,fractal_like
22936,0,31,4.360536614583294,30,1.3609640474436813,1.0,0,30,0.0,1.0,1,0.1,31,1.0
6553,6,138,4.344804755754967,137,1.5347840388387717,0.9925093632958801,2,128,0.0,1.0075471698113208,2,0.1797752808988764,138,1.0
22946,2,114,5.247337307901166,113,1.6820866066709428,0.9701492537313433,7,81,0.0,1.0307692307692307,3,0.1890547263681592,114,1.0
31139,3,223,5.398816398669286,222,1.6096167032647042,0.961139896373057,5,159,0.0,1.0404312668463611,3,0.20725388601036268,223,1.0
6567,2,76,4.697900323663204,75,1.638752380677715,0.9712230215827338,4,60,0.0,1.0296296296296297,3,0.17266187050359713,76,1.0
31149,5,73,4.976666297985018,72,1.555623695192975,0.9855072463768116,2,64,0.0,1.0147058823529411,2,0.15942028985507245,73,1.0
47535,5,102,5.682416764012764,101,1.6032338120764165,0.9842931937172775,4,86,0.0,1.0159574468085106,3,0.17277486910994763,102,1.0
6578,6,138,4.045518562884493,137,1.5276158341732782,1.0,2,132,0.0,1.0,1,0.17712177121771217,138,1.0
39349,6,107,5.07206231249631,106,1.5116824614508282,0.9902439024390244,1,98,0.0,1.0098522167487685,2,0.17073170731707318,107,1.0
14777,5,72,4.697900323663204,71,1.5595443621903358,0.9779411764705882,2,63,0.0,1.0225563909774436,2,0.16176470588235295,72,1.0
6587,4,169,4.523134903465424,168,1.5681010691626691,0.9808306709265175,3,142,0.0,1.019543973941368,3,0.19169329073482427,169,1.0
6589,6,138,4.295984701409477,137,1.5191527042908954,0.9847328244274809,1,124,0.0,1.0155038759689923,2,0.183206106870229,138,1.0
6590,4,138,4.699464818055127,137,1.6008559947094596,0.9847908745247148,5,121,0.0,1.0154440154440154,3,0.18250950570342206,138,1.0
14786,5,59,4.976666297985018,58,1.6818362956831963,0.9814814814814815,5,45,0.0,1.0188679245283019,3,0.1574074074074074,59,1.0
31171,5,86,5.3004759168992335,85,1.5925572114931055,0.9748427672955975,3,71,0.0,1.0258064516129033,3,0.16981132075471697,86,1.0
14790,0,41,4.5221963671366305,40,1.554720326083428,0.9873417721518988,2,37,0.0,1.0128205128205128,2,0.12658227848101267,41,1.0
14791,2,59,4.99932632131709,58,1.640602455145308,0.9504950495049505,3,40,0.0,1.0520833333333333,2,0.16831683168316833,59,1.0
31176,6,148,4.493834322971856,147,1.4656521842896881,1.0,0,147,0.0,1.0,1,0.17346938775510204,148,1.0
6620,0,45,4.048325250931222,44,1.5560579622127313,1.0,2,42,0.0,1.0,1,0.13636363636363635,45,1.0
23005,5,57,4.838956077647993,56,1.5085513968977402,0.9908256880733946,1,52,0.0,1.0092592592592593,2,0.14678899082568808,57,1.0
47583,1,128,6.165869936183352,127,1.7039799439964418,0.9436619718309859,8,78,0.0,1.0597014925373134,4,0.20187793427230047,128,1.0
31202,6,148,4.670292249578832,147,1.4966786613780747,1.0,1,145,0.0,1.0,1,0.17406143344709898,148,1.0
23010,0,57,4.538033042545394,56,1.5003523626354953,1.0,1,54,0.0,1.0,1,0.14414414414414414,57,1.0
23013,6,132,4.83910707313787,131,1.500090281339163,0.9961538461538462,1,128,0.0,1.0038610038610039,2,0.17307692307692307,132,1.0
14822,6,165,4.523134903465424,164,1.522196224757833,0.9969135802469136,2,158,0.0,1.0030959752321982,2,0.17901234567901234,165,1.0
6629,5,76,4.298612947759947,75,1.5096736861580005,0.9932432432432432,1,72,0.0,1.0068027210884354,2,0.16216216216216217,76,1.0
31212,6,148,4.596696037528118,147,1.5175740095916612,1.0,2,145,0.0,1.0,1,0.17346938775510204,148,1.0
14847,1,147,6.790405722087424,146,1.781757206974747,0.9333333333333333,15,79,0.0,1.0714285714285714,6,0.2125,147,1.0
23039,3,238,6.299486596764145,237,1.6572042337929844,0.9616306954436451,10,170,0.0,1.0399002493765586,4,0.20623501199040767,238,1.0
47619,5,102,5.3309998781724275,101,1.5332634184678549,0.9899497487437185,2,96,0.0,1.0101522842639594,3,0.1658291457286432,102,1.0
23046,4,176,4.919627153833269,175,1.5548092484756992,0.9942028985507246,4,166,0.0,1.0058309037900874,2,0.17971014492753623,176,1.0
23053,0,39,4.8398612641181105,38,1.494106345834974,0.9864864864864865,1,35,0.0,1.0136986301369864,2,0.12162162162162163,39,1.0
31247,3,254,5.989183196502892,253,1.6457797293003456,0.9590909090909091,9,178,0.0,1.042654028436019,4,0.20909090909090908,254,1.0
23057,5,39,4.839936611231559,38,1.4996257852609496,0.9726027397260274,1,34,0.0,1.028169014084507,2,0.1232876712328767,39,1.0
47633,5,53,5.155035267929965,52,1.5017519336995353,0.9801980198019802,1,48,0.0,1.02020202020202,2,0.13861386138613863,53,1.0
6679,5,94,4.654070603474727,93,1.5782430525432374,0.9888888888888889,3,84,0.0,1.0112359550561798,3,0.17222222222222222,94,1.0
23065,5,57,4.891253038262248,56,1.567964569373482,0.9811320754716981,2,48,0.0,1.0192307692307692,2,0.1509433962264151,57,1.0
31260,6,135,4.722280091641407,134,1.523622104251551,1.0,2,130,0.0,1.0,1,0.17293233082706766,135,1.0
39454,5,76,5.3004759168992335,75,1.608367256870984,0.9863013698630136,4,67,0.0,1.0138888888888888,3,0.15753424657534246,76,1.0
47651,4,146,5.331291621576058,145,1.5222981648203862,0.9930313588850174,2,140,0.0,1.0070175438596491,3,0.17421602787456447,146,1.0
6699,6,138,4.479272911776857,137,1.5383174334067335,0.9886792452830189,2,126,0.0,1.0114503816793894,2,0.1811320754716981,138,1.0
47661,6,146,5.155290479710393,145,1.4977264484914752,0.9965277777777778,1,142,0.0,1.0034843205574913,2,0.1736111111111111,146,1.0
23089,5,57,4.840538918001835,56,1.516514338884972,0.9813084112149533,1,50,0.0,1.019047619047619,2,0.14953271028037382,57,1.0
23090,0,57,4.590719261321195,56,1.555608029033433,1.0,2,51,0.0,1.0,1,0.14678899082568808,57,1.0
47670,2,102,5.785970836040712,101,1.6702222452162585,0.9735449735449735,7,81,0.0,1.0271739130434783,4,0.1746031746031746,102,1.0
39479,3,213,5.704086140356952,212,1.6149138153583933,0.9616438356164384,5,148,0.0,1.03988603988604,3,0.20821917808219179,213,1.0
47672,6,128,4.7068969238547025,127,1.4948999689509237,1.0,1,126,0.0,1.0,1,0.16929133858267717,128,1.0
39483,5,76,5.300788895314987,75,1.5887273809625775,0.9790209790209791,3,65,0.0,1.0214285714285714,3,0.16083916083916083,76,1.0
39484,4,200,5.159389709781053,199,1.575014595911958,0.9869109947643979,5,178,0.0,1.013262599469496,2,0.18586387434554974,200,1.0
14909,5,72,4.650589188820173,71,1.519607856164562,0.9852941176470589,1,64,0.0,1.0149253731343284,2,0.16176470588235295,72,1.0
6718,4,138,4.707817057676984,137,1.5990226381170374,0.9886363636363636,5,122,0.0,1.0114942528735633,3,0.18181818181818182,138,1.0
47678,4,128,5.558791342532359,127,1.5976236514578437,0.9878048780487805,5,114,0.0,1.0123456790123457,3,0.17479674796747968,128,1.0
31291,5,86,5.19980178464007,85,1.5814818378803575,0.9815950920245399,3,75,0.0,1.01875,3,0.1656441717791411,86,1.0
14913,5,72,4.6507056867259315,71,1.5131745303337945,0.9855072463768116,1,66,0.0,1.0147058823529411,2,0.15942028985507245,72,1.0
23106,6,145,4.539841088332225,144,1.499029021272571,1.0,1,141,0.0,1.0,1,0.17482517482517482,145,1.0
14916,0,72,4.173681489728459,71,1.4465054050223007,1.0,0,71,0.0,1.0,1,0.15492957746478872,72,1.0
6724,0,45,3.8276922886744456,44,1.4226754683112182,1.0,0,44,0.0,1.0,1,0.13636363636363635,45,1.0
39494,6,138,4.9487307452239975,137,1.5206384368177968,0.9963369963369964,2,134,0.0,1.0036764705882353,2,0.17216117216117216,138,1.0
39499,6,138,5.249807166106707,137,1.5278182347045097,0.9925650557620818,2,130,0.0,1.0074906367041199,2,0.17472118959107807,138,1.0
31309,6,148,4.972799698714798,147,1.4983201317653931,0.9965753424657534,1,144,0.0,1.0034364261168385,2,0.17465753424657535,148,1.0
39504,6,138,4.596652066132439,137,1.463861097325082,1.0,0,137,0.0,1.0,1,0.17153284671532848,138,1.0
6737,3,182,5.141139228075312,181,1.6281786238137719,0.9760479041916168,7,146,0.0,1.0245398773006136,5,0.19461077844311378,182,1.0
6738,3,182,5.141139228075312,181,1.6545416419843602,0.975975975975976,9,143,0.0,1.0246153846153847,5,0.19519519519519518,182,1.0
23123,2,70,5.22192778402015,69,1.6669629201431562,0.940677966101695,4,45,0.0,1.063063063063063,3,0.17796610169491525,70,1.0
14936,0,41,4.1742633809951215,40,1.4056390622295665,1.0,0,40,0.0,1.0,1,0.125,41,1.0
23128,0,52,4.364156856122531,51,1.4239308725830264,1.0,0,51,0.0,1.0,1,0.13725490196078433,52,1.0
31339,4,148,5.14930842644949,147,1.5358029635699786,0.9858657243816255,2,134,0.0,1.014336917562724,2,0.18021201413427562,148,1.0
47725,3,221,6.394461662479842,220,1.6639144287561494,0.961139896373057,10,156,0.0,1.0404312668463611,3,0.20466321243523317,221,1.0
39535,1,99,5.7558512355057285,98,1.7012256089441147,0.930379746835443,6,54,0.0,1.0748299319727892,4,0.20253164556962025,99,1.0
31351,5,104,5.3255669711169915,103,1.567115371374392,0.985,3,94,0.0,1.015228426395939,3,0.17,104,1.0
14975,3,165,5.7602181058191615,164,1.668368538470449,0.9583333333333334,8,116,0.0,1.0434782608695652,4,0.2013888888888889,165,1.0
6784,0,19,3.831549851995756,18,1.2516291673878228,1.0,0,18,0.0,1.0,1,0.05555555555555555,19,1.0
47746,6,97,4.855040380505121,96,1.4980291132371069,1.0,1,94,0.0,1.0,1,0.16230366492146597,97,1.0
31362,0,55,4.672513472868508,54,1.4970098759984154,1.0,1,52,0.0,1.0,1,0.14018691588785046,55,1.0
6789,0,37,4.30896970817825,36,1.50347917339333,0.9859154929577465,1,34,0.0,1.0142857142857142,2,0.1267605633802817,37,1.0
23174,5,57,4.717212671793928,56,1.547056335833493,0.990990990990991,2,53,0.0,1.009090909090909,2,0.14414414414414414,57,1.0
6790,0,37,4.184151775723396,36,1.5669824221775916,0.9859154929577465,2,33,0.0,1.0142857142857142,2,0.1267605633802817,37,1.0
6794,0,63,4.008302024212002,62,1.5079336683950981,1.0,1,60,0.0,1.0,1,0.15447154471544716,63,1.0
23179,5,57,5.018321781884911,56,1.5719331383866613,0.9809523809523809,2,47,0.0,1.0194174757281553,2,0.1523809523809524,57,1.0
31370,0,55,4.672624236376428,54,1.4927224136300885,1.0,1,53,0.0,1.0,1,0.1388888888888889,55,1.0
39565,6,125,5.074439742544226,124,1.4995102458042124,0.9959349593495935,1,121,0.0,1.0040816326530613,2,0.17073170731707318,125,1.0
39566,2,76,5.404027643431218,75,1.671773101473353,0.9552238805970149,5,54,0.0,1.046875,3,0.17164179104477612,76,1.0
31374,4,148,5.303284635818313,147,1.5918732739781012,0.9858657243816255,5,131,0.0,1.014336917562724,3,0.18021201413427562,148,1.0
15003,1,90,5.7384166448036265,89,1.783483648116481,0.9236111111111112,10,45,0.0,1.0827067669172932,5,0.2013888888888889,90,1.0
15004,5,64,4.505922877206901,63,1.6575278211444069,0.9824561403508771,4,47,0.0,1.0178571428571428,2,0.16666666666666666,64,1.0
31391,1,86,5.905550340175417,85,1.7301791257675982,0.9428571428571428,7,48,0.0,1.0606060606060606,5,0.19285714285714287,86,1.0
15011,1,178,5.398816398669286,177,1.7021291477476135,0.9197080291970803,9,88,0.0,1.0873015873015872,4,0.22992700729927007,178,1.0
47781,3,252,5.696511029454469,251,1.6111400365634516,0.9552941176470588,5,169,0.0,1.0467980295566504,3,0.21411764705882352,252,1.0
31397,2,130,5.582037213503842,129,1.6445984752075327,0.9700854700854701,6,99,0.0,1.0308370044052864,3,0.18803418803418803,130,1.0
47785,3,252,6.61631048214208,251,1.6647606019014103,0.9504716981132075,10,163,0.0,1.0521091811414391,5,0.21462264150943397,252,1.0
23211,4,176,5.018920917889668,175,1.5491332476752173,0.9783950617283951,2,147,0.0,1.0220820189274449,2,0.19135802469135801,176,1.0
23219,4,145,5.019070572832219,144,1.5254494554841838,0.9929577464788732,2,138,0.0,1.0070921985815602,3,0.176056338028169,145,1.0
23220,6,145,4.365880918465882,144,1.465781384240482,1.0,0,144,0.0,1.0,1,0.1736111111111111,145,1.0
47795,5,53,5.332602047023383,52,1.5557755457918716,0.98,2,46,0.0,1.0204081632653061,3,0.14,53,1.0
6856,0,32,3.8361341494653747,31,1.3853145346819704,1.0,0,31,0.0,1.0,1,0.11290322580645161,32,1.0
47816,0,53,4.679582325349062,52,1.4201793358045587,1.0,0,52,0.0,1.0,1,0.1346153846153846,53,1.0
39628,0,45,4.649188770977882,44,1.483884593682417,1.0,1,43,0.0,1.0,1,0.125,45,1.0
47824,0,53,4.679654978699333,52,1.4201793358045587,1.0,0,52,0.0,1.0,1,0.1346153846153846,53,1.0
31445,6,148,4.974682061180809,147,1.4966786613780747,0.9965870307167235,1,145,0.0,1.0034246575342465,2,0.17406143344709898,148,1.0
23254,4,176,4.747326339024257,175,1.541486203929006,0.9941690962099126,3,165,0.0,1.0058651026392962,2,0.18075801749271136,176,1.0
39639,4,125,5.427435795535194,124,1.5897521125499896,0.9732142857142857,3,97,0.0,1.0275229357798166,3,0.1875,125,1.0
47837,5,58,5.156891243038971,57,1.5039706746276646,0.990990990990991,1,53,0.0,1.009090909090909,2,0.14414414414414414,58,1.0
39650,6,138,4.774349054733849,137,1.4967770665594795,1.0,1,135,0.0,1.0,1,0.17216117216117216,138,1.0
39656,6,138,4.598319857304353,137,1.463861097325082,1.0,0,137,0.0,1.0,1,0.17153284671532848,138,1.0
15081,2,90,5.05893063648403,89,1.6288220451429896,0.9693251533742331,4,70,0.0,1.0316455696202531,3,0.17791411042944785,90,1.0
15082,6,134,4.354588587877241,133,1.4970871051524008,1.0,1,132,0.0,1.0,1,0.17293233082706766,134,1.0
39659,2,76,5.353879701738476,75,1.6177300890450406,0.9548872180451128,3,55,0.0,1.047244094488189,3,0.17293233082706766,76,1.0
23284,6,145,4.36707624226875,144,1.465781384240482,1.0,0,144,0.0,1.0,1,0.1736111111111111,145,1.0
39678,4,151,5.83120983629076,150,1.624057692478024,0.9860627177700348,7,130,0.0,1.0141342756183747,4,0.18118466898954705,151,1.0
31487,1,86,6.207904875781991,85,1.7464679460014563,0.9366197183098591,8,49,0.0,1.0676691729323309,3,0.19014084507042253,86,1.0
47875,5,97,5.333328356247652,96,1.5345000658775594,0.9894179894179894,2,91,0.0,1.0106951871657754,3,0.164021164021164,97,1.0
6917,6,107,4.317080886073193,106,1.507576853998761,0.9952153110047847,1,102,0.0,1.0048076923076923,2,0.1722488038277512,107,1.0
15109,6,134,4.656376138223207,133,1.4989113897567203,0.9962264150943396,1,131,0.0,1.003787878787879,2,0.17358490566037735,134,1.0
31496,2,130,5.538504613154735,129,1.6806124452000475,0.9741379310344828,8,95,0.0,1.0265486725663717,3,0.1896551724137931,130,1.0
39698,5,50,5.053297457148054,49,1.6409436540489262,0.9787234042553191,4,41,0.0,1.0217391304347827,2,0.13829787234042554,50,1.0
6938,0,32,4.017409008536211,31,1.4881107887745115,1.0,1,30,0.0,1.0,1,0.11290322580645161,32,1.0
39708,6,138,4.826159060620318,137,1.5206384368177968,1.0,2,134,0.0,1.0,1,0.17216117216117216,138,1.0
47909,4,190,5.157544403967895,189,1.506709513584266,0.9918256130790191,1,177,0.0,1.0082417582417582,2,0.18256130790190736,190,1.0
47915,5,97,5.333691055865276,96,1.5494035375160242,0.9836065573770492,2,85,0.0,1.0166666666666666,2,0.16939890710382513,97,1.0
6959,2,89,4.847998108625644,88,1.6627187869118438,0.9387755102040817,4,55,0.0,1.065217391304348,3,0.19727891156462585,89,1.0
39729,6,120,5.076236176043976,119,1.5015928667348346,0.9914893617021276,1,115,0.0,1.0085836909871244,2,0.1702127659574468,120,1.0
15156,0,41,4.180613250611603,40,1.4056390622295665,1.0,0,40,0.0,1.0,1,0.125,41,1.0
39732,0,45,4.599151357259189,44,1.4056390622295665,1.0,0,44,0.0,1.0,1,0.125,45,1.0
39736,4,169,5.281026545814859,168,1.5578210338669798,0.9939393939393939,4,158,0.0,1.0060975609756098,2,0.1787878787878788,169,1.0
31547,2,86,5.231940839823091,85,1.6449517687015982,0.9530201342281879,4,60,0.0,1.0492957746478873,3,0.18120805369127516,86,1.0
6974,2,133,4.826392304965835,132,1.6761568193612895,0.961038961038961,7,92,0.0,1.0405405405405406,3,0.19913419913419914,133,1.0
39742,2,120,5.582037213503842,119,1.6640788783864033,0.9724770642201835,7,92,0.0,1.028301886792453,3,0.1834862385321101,120,1.0
15171,4,134,4.8342489867072524,133,1.528908156737729,0.9923664122137404,2,127,0.0,1.0076923076923077,3,0.17557251908396945,134,1.0
39754,0,76,4.775486658258578,75,1.4957230945679452,1.0,1,74,0.0,1.0,1,0.15333333333333332,76,1.0
6986,6,151,4.020402720983878,150,1.5022460050415622,1.0,1,146,0.0,1.0,1,0.17845117845117844,151,1.0
6990,5,58,4.424048167501823,57,1.6611123432204908,0.9714285714285714,4,44,0.0,1.0294117647058822,2,0.1619047619047619,58,1.0
39759,4,169,5.604840328805759,168,1.5696409933710898,0.9875776397515528,4,150,0.0,1.0125786163522013,3,0.18322981366459629,169,1.0
31579,2,117,5.5107607634315805,116,1.6475913111642169,0.9556650246305419,5,82,0.0,1.0463917525773196,4,0.1921182266009852,117,1.0
47967,4,190,5.862437305972708,189,1.569348236444035,0.991869918699187,5,175,0.0,1.0081967213114753,4,0.18157181571815717,190,1.0
23395,4,145,5.022350001387845,144,1.5237410190345542,0.9929824561403509,2,139,0.0,1.0070671378091873,3,0.17543859649122806,145,1.0
7015,3,182,5.4309276422737955,181,1.6499172281982806,0.9724770642201835,8,138,0.0,1.028301886792453,5,0.19877675840978593,182,1.0
39785,4,120,5.480192413242527,119,1.6018511221752503,0.9728506787330317,4,98,0.0,1.027906976744186,3,0.18099547511312217,120,1.0
39786,0,76,4.7758360914559566,75,1.4957230945679452,1.0,1,74,0.0,1.0,1,0.15333333333333332,76,1.0
23403,6,145,5.02249847954529,144,1.533882152445344,0.989247311827957,2,133,0.0,1.0108695652173914,2,0.17921146953405018,145,1.0
15217,0,33,4.659469321643297,32,1.4987073864746197,0.9672131147540983,1,28,0.0,1.0338983050847457,2,0.11475409836065574,33,1.0
31601,5,42,4.976831242561135,41,1.499361240593079,0.9746835443037974,1,37,0.0,1.025974025974026,2,0.12658227848101267,42,1.0
15219,5,33,4.835620825172485,32,1.5801973893086299,0.9661016949152542,2,25,0.0,1.0350877192982457,3,0.11864406779661017,33,1.0
39797,5,76,5.076978864896442,75,1.4988867544830384,0.9932885906040269,1,73,0.0,1.0067567567567568,2,0.15436241610738255,76,1.0
7033,2,107,4.778881698140324,106,1.641639519948455,0.9690721649484536,5,83,0.0,1.0319148936170213,3,0.18556701030927836,107,1.0
47996,4,190,5.260665154023354,189,1.5523684179810144,0.9946091644204852,4,178,0.0,1.005420054200542,2,0.18059299191374664,190,1.0
7045,6,107,4.325043347403704,106,1.5335549163713935,0.9847715736040609,1,90,0.0,1.0154639175257731,2,0.18274111675126903,107,1.0
31622,3,192,5.398816398669286,191,1.6564573193742917,0.9579579579579579,8,134,0.0,1.0438871473354232,3,0.2042042042042042,192,1.0
39818,6,94,4.776185243725518,93,1.4964542250542923,1.0,1,92,0.0,1.0,1,0.16129032258064516,94,1.0
15248,0,33,4.183241364422366,32,1.3789392312691977,1.0,0,32,0.0,1.0,1,0.109375,33,1.0
15257,5,85,4.711781929596623,84,1.548732712517511,0.9877300613496932,2,77,0.0,1.0124223602484472,2,0.1656441717791411,85,1.0
23450,0,39,4.546258798765529,38,1.4826571397600123,1.0,1,37,0.0,1.0,1,0.11842105263157894,39,1.0
15260,4,178,4.6893532632422525,177,1.5811466177047455,0.9882697947214076,5,159,0.0,1.0118694362017804,2,0.18475073313782991,178,1.0
48035,5,45,5.334777340807662,44,1.5546916387322087,0.9764705882352941,2,39,0.0,1.0240963855421688,3,0.12941176470588237,45,1.0
7076,0,58,4.12856080655932,57,1.5621018353583307,1.0,2,52,0.0,1.0,1,0.15315315315315314,58,1.0
31651,4,148,5.153610621727325,147,1.522627289714325,0.993127147766323,2,142,0.0,1.0069204152249136,3,0.17525773195876287,148,1.0
15270,5,85,4.536065794512006,84,1.5487327125175112,0.9938650306748467,2,77,0.0,1.0061728395061729,2,0.1656441717791411,85,1.0
7085,5,58,4.327501972540084,57,1.5156431078942518,0.990990990990991,1,53,0.0,1.009090909090909,2,0.15315315315315314,58,1.0
31668,6,148,4.500634350036307,147,1.4656521842896881,1.0,0,147,0.0,1.0,1,0.17346938775510204,148,1.0
7093,0,58,4.327992031718778,57,1.507446428427519,0.9911504424778761,1,55,0.0,1.0089285714285714,2,0.1504424778761062,58,1.0
23478,5,52,4.9501359617741265,51,1.6414228248369653,0.9795918367346939,4,43,0.0,1.0208333333333333,2,0.14285714285714285,52,1.0
39866,6,107,4.776708446377219,106,1.4983376637565697,1.0,1,104,0.0,1.0,1,0.16587677725118483,107,1.0
7101,5,89,4.658211794022155,88,1.5979820712555657,0.975609756097561,3,73,0.0,1.025,3,0.17682926829268292,89,1.0
7105,5,58,4.3287260851987845,57,1.5275097097052601,0.9814814814814815,1,50,0.0,1.0188679245283019,2,0.1574074074074074,58,1.0
15298,2,116,5.247337307901166,115,1.7179762242886882,0.953125,8,69,0.0,1.0491803278688525,3,0.203125,116,1.0
23493,6,101,4.848072057313766,100,1.5002701159065126,0.9949748743718593,1,98,0.0,1.005050505050505,2,0.1658291457286432,101,1.0
31687,3,285,6.983893230782023,284,1.704635771460807,0.9221967963386728,14,139,0.0,1.0843672456575681,4,0.2379862700228833,285,1.0
15307,5,85,4.838124662742923,84,1.565393112900313,0.9808917197452229,2,71,0.0,1.0194805194805194,2,0.17197452229299362,85,1.0
23507,2,57,5.024424090392274,56,1.6053619417649938,0.9368421052631579,2,37,0.0,1.0674157303370786,3,0.16842105263157894,57,1.0
48091,2,97,5.562531958056915,96,1.6281915362562307,0.9651162790697675,4,72,0.0,1.036144578313253,3,0.18023255813953487,97,1.0
15324,3,178,6.106169471086994,177,1.7362811976612207,0.9453924914675768,13,103,0.0,1.0577617328519855,3,0.2150170648464164,178,1.0
39904,6,138,4.601027315144486,137,1.463861097325082,1.0,0,137,0.0,1.0,1,0.17153284671532848,138,1.0
23525,5,52,4.848663193962516,51,1.4980775639525592,0.9900990099009901,1,49,0.0,1.01,2,0.13861386138613863,52,1.0
39910,5,45,4.953281172881823,44,1.544341358685732,0.9885057471264368,2,41,0.0,1.0116279069767442,2,0.12643678160919541,45,1.0
23527,2,83,5.428136414527564,82,1.675641795403866,0.958041958041958,5,56,0.0,1.0437956204379562,4,0.18181818181818182,83,1.0
39912,6,138,4.601114372095721,137,1.463861097325082,1.0,0,137,0.0,1.0,1,0.17153284671532848,138,1.0
15336,0,59,4.185740417574962,58,1.4363482519551896,1.0,0,58,0.0,1.0,1,0.14655172413793102,59,1.0
7147,2,102,4.785849253734941,101,1.6429166915504432,0.9542857142857143,4,70,0.0,1.0479041916167664,4,0.19428571428571428,102,1.0
39921,6,138,5.078329918823649,137,1.5002855040100416,0.992619926199262,1,133,0.0,1.0074349442379182,2,0.17343173431734318,138,1.0
31732,0,55,4.706282416477007,54,1.544946071351598,1.0,2,51,0.0,1.0,1,0.14018691588785046,55,1.0
31733,5,55,4.978641510277342,54,1.509527912069932,0.9903846153846154,1,49,0.0,1.0097087378640777,2,0.14423076923076922,55,1.0
48117,4,159,5.398816398669286,158,1.5941555260787106,0.9791666666666666,4,126,0.0,1.0212765957446808,3,0.1909722222222222,159,1.0
7159,5,76,4.684207809023114,75,1.6091377809871508,0.9712230215827338,3,61,0.0,1.0296296296296297,3,0.17266187050359713,76,1.0
31736,5,55,5.132237269620693,54,1.634883031137457,0.9807692307692307,4,46,0.0,1.0196078431372548,3,0.14423076923076922,55,1.0
7162,2,102,4.595110255778039,101,1.6597449312952428,0.9606741573033708,5,72,0.0,1.04093567251462,3,0.19101123595505617,102,1.0
31742,1,130,6.364881233731765,129,1.7517846615570578,0.9333333333333333,11,70,0.0,1.0714285714285714,5,0.20952380952380953,130,1.0
15368,6,147,4.1866456105960035,146,1.4667274327551238,1.0,0,146,0.0,1.0,1,0.17465753424657535,147,1.0
39944,6,169,4.601462425494622,168,1.4675633801005896,1.0,0,168,0.0,1.0,1,0.17559523809523808,169,1.0
48139,5,53,5.335716594934388,52,1.5643097865672104,0.9795918367346939,2,44,0.0,1.0208333333333333,2,0.14285714285714285,53,1.0
23564,0,83,4.423458871819513,82,1.498093720834249,1.0,1,81,0.0,1.0,1,0.15853658536585366,83,1.0
31759,4,148,5.5072741750955165,147,1.566173307430613,0.9895833333333334,4,137,0.0,1.0105263157894737,4,0.17708333333333334,148,1.0
7184,6,120,3.965342835560622,119,1.526104832837964,1.0,2,117,0.0,1.0,1,0.1722689075630252,120,1.0
48145,4,190,5.159678459421251,189,1.496657449012948,0.9946666666666667,1,185,0.0,1.0053619302949062,2,0.17866666666666667,190,1.0
7186,5,32,4.259999795081887,31,1.6361705626119671,0.9830508474576272,3,25,0.0,1.0172413793103448,2,0.11864406779661017,32,1.0
39953,4,169,5.078677896693273,168,1.4981574659589518,0.993993993993994,1,164,0.0,1.0060422960725075,2,0.17717717717717718,169,1.0
31767,4,148,5.331291621576058,147,1.5443759783451552,0.993103448275862,3,140,0.0,1.0069444444444444,3,0.17586206896551723,148,1.0
15386,0,54,4.363254620994686,53,1.4972839471262103,1.0,1,52,0.0,1.0,1,0.14150943396226415,54,1.0
15388,6,147,4.4145221155206515,146,1.5206431216323526,1.0,2,143,0.0,1.0,1,0.17525773195876287,147,1.0
39965,4,169,5.078808316545508,168,1.4995854540797582,0.9969879518072289,1,163,0.0,1.0030211480362539,2,0.17771084337349397,169,1.0
15393,5,59,4.664463332863959,58,1.5372395440023863,0.9622641509433962,1,47,0.0,1.0392156862745099,2,0.16037735849056603,59,1.0
7203,6,120,4.510772821008151,119,1.5365262453793942,0.9914163090128756,2,112,0.0,1.0086580086580086,3,0.1759656652360515,120,1.0
7205,6,164,4.334795422556774,163,1.5097932351731052,0.9936908517350158,1,153,0.0,1.0063492063492063,2,0.1829652996845426,164,1.0
48173,5,53,5.159930957967804,52,1.4974743931351435,0.9901960784313726,1,49,0.0,1.00990099009901,2,0.13725490196078433,53,1.0
39982,5,68,5.130156797654019,67,1.5827809937504602,0.9923664122137404,3,61,0.0,1.0076923076923077,2,0.15267175572519084,68,1.0
39983,2,76,5.607280197906597,75,1.6421736269184315,0.9629629629629629,4,56,0.0,1.0384615384615385,4,0.17037037037037037,76,1.0
48182,3,252,6.983893230782023,251,1.716576766378909,0.9390243902439024,15,144,0.0,1.0649350649350648,4,0.22195121951219512,252,1.0
15415,2,72,5.22192778402015,71,1.705265113734494,0.9310344827586207,5,40,0.0,1.0740740740740742,3,0.1896551724137931,72,1.0
39999,1,68,5.959637064733745,67,1.7331887705168976,0.9134615384615384,6,31,0.0,1.0947368421052632,4,0.19230769230769232,68,1.0
31813,6,99,4.9797349810835625,98,1.499194867868129,0.9948717948717949,1,96,0.0,1.0051546391752577,2,0.1641025641025641,99,1.0
15436,0,59,4.239774815166519,58,1.499177277041473,1.0,1,57,0.0,1.0,1,0.14655172413793102,59,1.0
40016,0,32,4.60224452727166,31,1.354417836666098,1.0,0,31,0.0,1.0,1,0.0967741935483871,32,1.0
23633,2,127,5.538504613154735,126,1.6726295118778176,0.9433962264150944,6,80,0.0,1.06,3,0.2028301886792453,127,1.0
31827,2,104,5.485592254339498,103,1.662183221764717,0.9491525423728814,5,69,0.0,1.0535714285714286,3,0.192090395480226,104,1.0
