q,n_start,steps_to_graph,on_graph 
7375,483368479,0,True
7376,483434015,0,True
7377,483499551,0,True
7378,483565087,0,True
7379,483630623,0,True
7380,483696159,0,True
7381,483761695,0,True
7382,483827231,0,True
7383,483892767,0,True
7384,483958303,0,True
7385,484023839,0,True
7386,484089375,0,True
7387,484154911,0,True
7388,484220447,0,True
7389,484285983,0,True
7390,484351519,0,True
7391,484417055,0,True
7392,484482591,0,True
7393,484548127,0,True
7394,484613663,0,True
7395,484679199,0,True
7396,484744735,0,True
7397,484810271,0,True
7398,484875807,0,True
7399,484941343,0,True
7400,485006879,0,True
7401,485072415,0,True
7402,485137951,0,True
7403,485203487,0,True
7404,485269023,0,True
7405,485334559,0,True
7406,485400095,0,True
7407,485465631,0,True
7408,485531167,0,True
7409,485596703,0,True
7410,485662239,0,True
7411,485727775,0,True
7412,485793311,0,True
7413,485858847,0,True
7414,485924383,0,True
7415,485989919,0,True
7416,486055455,0,True
7417,486120991,0,True
7418,486186527,0,True
7419,486252063,0,True
7420,486317599,0,True
7421,486383135,0,True
7422,486448671,0,True
7423,486514207,0,True
7424,486579743,0,True
7425,486645279,0,True
7426,486710815,0,True
7427,486776351,0,True
7428,486841887,0,True
7429,486907423,0,True
7430,486972959,0,True
7431,487038495,0,True
7432,487104031,0,True
7433,487169567,0,True
7434,487235103,0,True
7435,487300639,0,True
7436,487366175,0,True
7437,487431711,0,True
7438,487497247,0,True
7439,487562783,0,True
7440,487628319,0,True
7441,487693855,0,True
7442,487759391,0,True
7443,487824927,0,True
7444,487890463,0,True
7445,487955999,0,True
7446,488021535,0,True
7447,488087071,0,True
7448,488152607,0,True
7449,488218143,0,True
7450,488283679,0,True
7451,488349215,0,True
7452,488414751,0,True
7453,488480287,0,True
7454,488545823,0,True
7455,488611359,0,True
7456,488676895,0,True
7457,488742431,0,True
7458,488807967,0,True
7459,488873503,0,True
7460,488939039,0,True
7461,489004575,0,True
7462,489070111,0,True
7463,489135647,0,True
7464,489201183,0,True
7465,489266719,0,True
7466,489332255,0,True
7467,489397791,0,True
7468,489463327,0,True
7469,489528863,0,True
7470,489594399,0,True
7471,489659935,0,True
7472,489725471,0,True
7473,489791007,0,True
7474,489856543,0,True
7475,489922079,0,True
7476,489987615,0,True
7477,490053151,0,True
7478,490118687,0,True
7479,490184223,0,True
7480,490249759,0,True
7481,490315295,0,True
7482,490380831,0,True
7483,490446367,0,True
7484,490511903,0,True
7485,490577439,0,True
7486,490642975,0,True
7487,490708511,0,True
7488,490774047,0,True
7489,490839583,0,True
7490,490905119,0,True
7491,490970655,0,True
7492,491036191,0,True
7493,491101727,0,True
7494,491167263,0,True
7495,491232799,0,True
7496,491298335,0,True
7497,491363871,0,True
7498,491429407,0,True
7499,491494943,0,True
7500,491560479,0,True
7501,491626015,0,True
7502,491691551,0,True
7503,491757087,0,True
7504,491822623,0,True
7505,491888159,0,True
7506,491953695,0,True
7507,492019231,0,True
7508,492084767,0,True
7509,492150303,0,True
7510,492215839,0,True
7511,492281375,0,True
7512,492346911,0,True
7513,492412447,0,True
7514,492477983,0,True
7515,492543519,0,True
7516,492609055,0,True
7517,492674591,0,True
7518,492740127,0,True
7519,492805663,0,True
7520,492871199,0,True
7521,492936735,0,True
7522,493002271,0,True
7523,493067807,0,True
7524,493133343,0,True
7525,493198879,0,True
7526,493264415,0,True
7527,493329951,0,True
7528,493395487,0,True
7529,493461023,0,True
7530,493526559,0,True
7531,493592095,0,True
7532,493657631,0,True
7533,493723167,0,True
7534,493788703,0,True
7535,493854239,0,True
7536,493919775,0,True
7537,493985311,0,True
7538,494050847,0,True
7539,494116383,0,True
7540,494181919,0,True
7541,494247455,0,True
7542,494312991,0,True
7543,494378527,0,True
7544,494444063,0,True
7545,494509599,0,True
7546,494575135,0,True
7547,494640671,0,True
7548,494706207,0,True
7549,494771743,0,True
7550,494837279,0,True
7551,494902815,0,True
7552,494968351,0,True
7553,495033887,0,True
7554,495099423,0,True
7555,495164959,0,True
7556,495230495,0,True
7557,495296031,0,True
7558,495361567,0,True
7559,495427103,0,True
7560,495492639,0,True
7561,495558175,0,True
7562,495623711,0,True
7563,495689247,0,True
7564,495754783,0,True
7565,495820319,0,True
7566,495885855,0,True
7567,495951391,0,True
7568,496016927,0,True
7569,496082463,0,True
7570,496147999,0,True
7571,496213535,0,True
7572,496279071,0,True
7573,496344607,0,True
7574,496410143,0,True
7575,496475679,0,True
7576,496541215,0,True
7577,496606751,0,True
7578,496672287,0,True
7579,496737823,0,True
7580,496803359,0,True
7581,496868895,0,True
7582,496934431,0,True
7583,496999967,0,True
7584,497065503,0,True
7585,497131039,0,True
7586,497196575,0,True
7587,497262111,0,True
7588,497327647,0,True
7589,497393183,0,True
7590,497458719,0,True
7591,497524255,0,True
7592,497589791,0,True
7593,497655327,0,True
7594,497720863,0,True
7595,497786399,0,True
7596,497851935,0,True
7597,497917471,0,True
7598,497983007,0,True
7599,498048543,0,True
7600,498114079,0,True
7601,498179615,0,True
7602,498245151,0,True
7603,498310687,0,True
7604,498376223,0,True
7605,498441759,0,True
7606,498507295,0,True
7607,498572831,0,True
7608,498638367,0,True
7609,498703903,0,True
7610,498769439,0,True
7611,498834975,0,True
7612,498900511,0,True
7613,498966047,0,True
7614,499031583,0,True
7615,499097119,0,True
7616,499162655,0,True
7617,499228191,0,True
7618,499293727,0,True
7619,499359263,0,True
7620,499424799,0,True
7621,499490335,0,True
7622,499555871,0,True
7623,499621407,0,True
7624,499686943,0,True
7625,499752479,0,True
7626,499818015,0,True
7627,499883551,0,True
7628,499949087,0,True
7629,500014623,0,True
7630,500080159,0,True
7631,500145695,0,True
7632,500211231,0,True
7633,500276767,0,True
7634,500342303,0,True
7635,500407839,0,True
7636,500473375,0,True
7637,500538911,0,True
7638,500604447,0,True
7639,500669983,0,True
7640,500735519,0,True
7641,500801055,0,True
7642,500866591,0,True
7643,500932127,0,True
7644,500997663,0,True
7645,501063199,0,True
7646,501128735,0,True
7647,501194271,0,True
7648,501259807,0,True
7649,501325343,0,True
7650,501390879,0,True
7651,501456415,0,True
7652,501521951,0,True
7653,501587487,0,True
7654,501653023,0,True
7655,501718559,0,True
7656,501784095,0,True
7657,501849631,0,True
7658,501915167,0,True
7659,501980703,0,True
7660,502046239,0,True
7661,502111775,0,True
7662,502177311,0,True
7663,502242847,0,True
7664,502308383,0,True
7665,502373919,0,True
7666,502439455,0,True
7667,502504991,0,True
7668,502570527,0,True
7669,502636063,0,True
7670,502701599,0,True
7671,502767135,0,True
7672,502832671,0,True
7673,502898207,0,True
7674,502963743,0,True
7675,503029279,0,True
7676,503094815,0,True
7677,503160351,0,True
7678,503225887,0,True
7679,503291423,0,True
7680,503356959,0,True
7681,503422495,0,True
7682,503488031,0,True
7683,503553567,0,True
7684,503619103,0,True
7685,503684639,0,True
7686,503750175,0,True
7687,503815711,0,True
7688,503881247,0,True
7689,503946783,0,True
7690,504012319,0,True
7691,504077855,0,True
7692,504143391,0,True
7693,504208927,0,True
7694,504274463,0,True
7695,504339999,0,True
7696,504405535,0,True
7697,504471071,0,True
7698,504536607,0,True
7699,504602143,0,True
7700,504667679,0,True
7701,504733215,0,True
7702,504798751,0,True
7703,504864287,0,True
7704,504929823,0,True
7705,504995359,0,True
7706,505060895,0,True
7707,505126431,0,True
7708,505191967,0,True
7709,505257503,0,True
7710,505323039,0,True
7711,505388575,0,True
7712,505454111,0,True
7713,505519647,0,True
7714,505585183,0,True
7715,505650719,0,True
7716,505716255,0,True
7717,505781791,0,True
7718,505847327,0,True
7719,505912863,0,True
7720,505978399,0,True
7721,506043935,0,True
7722,506109471,0,True
7723,506175007,0,True
7724,506240543,0,True
7725,506306079,0,True
7726,506371615,0,True
7727,506437151,0,True
7728,506502687,0,True
7729,506568223,0,True
7730,506633759,0,True
7731,506699295,0,True
7732,506764831,0,True
7733,506830367,0,True
7734,506895903,0,True
7735,506961439,0,True
7736,507026975,0,True
7737,507092511,0,True
7738,507158047,0,True
7739,507223583,0,True
7740,507289119,0,True
7741,507354655,0,True
7742,507420191,0,True
7743,507485727,0,True
7744,507551263,0,True
7745,507616799,0,True
7746,507682335,0,True
7747,507747871,0,True
7748,507813407,0,True
7749,507878943,0,True
7750,507944479,0,True
7751,508010015,0,True
7752,508075551,0,True
7753,508141087,0,True
7754,508206623,0,True
7755,508272159,0,True
7756,508337695,0,True
7757,508403231,0,True
7758,508468767,0,True
7759,508534303,0,True
7760,508599839,0,True
7761,508665375,0,True
7762,508730911,0,True
7763,508796447,0,True
7764,508861983,0,True
7765,508927519,0,True
7766,508993055,0,True
7767,509058591,0,True
7768,509124127,0,True
7769,509189663,0,True
7770,509255199,0,True
7771,509320735,0,True
7772,509386271,0,True
7773,509451807,0,True
7774,509517343,0,True
7775,509582879,0,True
7776,509648415,0,True
7777,509713951,0,True
7778,509779487,0,True
7779,509845023,0,True
7780,509910559,0,True
7781,509976095,0,True
7782,510041631,0,True
7783,510107167,0,True
7784,510172703,0,True
7785,510238239,0,True
7786,510303775,0,True
7787,510369311,0,True
7788,510434847,0,True
7789,510500383,0,True
7790,510565919,0,True
7791,510631455,0,True
7792,510696991,0,True
7793,510762527,0,True
7794,510828063,0,True
7795,510893599,0,True
7796,510959135,0,True
7797,511024671,0,True
7798,511090207,0,True
7799,511155743,0,True
7800,511221279,0,True
7801,511286815,0,True
7802,511352351,0,True
7803,511417887,0,True
7804,511483423,0,True
7805,511548959,0,True
7806,511614495,0,True
7807,511680031,0,True
7808,511745567,0,True
7809,511811103,0,True
7810,511876639,0,True
7811,511942175,0,True
7812,512007711,0,True
7813,512073247,0,True
7814,512138783,0,True
7815,512204319,0,True
7816,512269855,0,True
7817,512335391,0,True
7818,512400927,0,True
7819,512466463,0,True
7820,512531999,0,True
7821,512597535,0,True
7822,512663071,0,True
7823,512728607,0,True
7824,512794143,0,True
7825,512859679,0,True
7826,512925215,0,True
7827,512990751,0,True
7828,513056287,0,True
7829,513121823,0,True
7830,513187359,0,True
7831,513252895,0,True
7832,513318431,0,True
7833,513383967,0,True
7834,513449503,0,True
7835,513515039,0,True
7836,513580575,0,True
7837,513646111,0,True
7838,513711647,0,True
7839,513777183,0,True
7840,513842719,0,True
7841,513908255,0,True
7842,513973791,0,True
7843,514039327,0,True
7844,514104863,0,True
7845,514170399,0,True
7846,514235935,0,True
7847,514301471,0,True
7848,514367007,0,True
7849,514432543,0,True
7850,514498079,0,True
7851,514563615,0,True
7852,514629151,0,True
7853,514694687,0,True
7854,514760223,0,True
7855,514825759,0,True
7856,514891295,0,True
7857,514956831,0,True
7858,515022367,0,True
7859,515087903,0,True
7860,515153439,0,True
7861,515218975,0,True
7862,515284511,0,True
7863,515350047,0,True
7864,515415583,0,True
7865,515481119,0,True
7866,515546655,0,True
7867,515612191,0,True
7868,515677727,0,True
7869,515743263,0,True
7870,515808799,0,True
7871,515874335,0,True
7872,515939871,0,True
7873,516005407,0,True
7874,516070943,0,True
7875,516136479,0,True
7876,516202015,0,True
7877,516267551,0,True
7878,516333087,0,True
7879,516398623,0,True
7880,516464159,0,True
7881,516529695,0,True
7882,516595231,0,True
7883,516660767,0,True
7884,516726303,0,True
7885,516791839,0,True
7886,516857375,0,True
7887,516922911,0,True
7888,516988447,0,True
7889,517053983,0,True
7890,517119519,0,True
7891,517185055,0,True
7892,517250591,0,True
7893,517316127,0,True
7894,517381663,0,True
7895,517447199,0,True
7896,517512735,0,True
7897,517578271,0,True
7898,517643807,0,True
7899,517709343,0,True
7900,517774879,0,True
7901,517840415,0,True
7902,517905951,0,True
7903,517971487,0,True
7904,518037023,0,True
7905,518102559,0,True
7906,518168095,0,True
7907,518233631,0,True
7908,518299167,0,True
7909,518364703,0,True
7910,518430239,0,True
7911,518495775,0,True
7912,518561311,0,True
7913,518626847,0,True
7914,518692383,0,True
7915,518757919,0,True
7916,518823455,0,True
7917,518888991,0,True
7918,518954527,0,True
7919,519020063,0,True
7920,519085599,0,True
7921,519151135,0,True
7922,519216671,0,True
7923,519282207,0,True
7924,519347743,0,True
7925,519413279,0,True
7926,519478815,0,True
7927,519544351,0,True
7928,519609887,0,True
7929,519675423,0,True
7930,519740959,0,True
7931,519806495,0,True
7932,519872031,0,True
7933,519937567,0,True
7934,520003103,0,True
7935,520068639,0,True
7936,520134175,0,True
7937,520199711,0,True
7938,520265247,0,True
7939,520330783,0,True
7940,520396319,0,True
7941,520461855,0,True
7942,520527391,0,True
7943,520592927,0,True
7944,520658463,0,True
7945,520723999,0,True
7946,520789535,0,True
7947,520855071,0,True
7948,520920607,0,True
7949,520986143,0,True
7950,521051679,0,True
7951,521117215,0,True
7952,521182751,0,True
7953,521248287,0,True
7954,521313823,0,True
7955,521379359,0,True
7956,521444895,0,True
7957,521510431,0,True
7958,521575967,0,True
7959,521641503,0,True
7960,521707039,0,True
7961,521772575,0,True
7962,521838111,0,True
7963,521903647,0,True
7964,521969183,0,True
7965,522034719,0,True
7966,522100255,0,True
7967,522165791,0,True
7968,522231327,0,True
7969,522296863,0,True
7970,522362399,0,True
7971,522427935,0,True
7972,522493471,0,True
7973,522559007,0,True
7974,522624543,0,True
7975,522690079,0,True
7976,522755615,0,True
7977,522821151,0,True
7978,522886687,0,True
7979,522952223,0,True
7980,523017759,0,True
7981,523083295,0,True
7982,523148831,0,True
7983,523214367,0,True
7984,523279903,0,True
7985,523345439,0,True
7986,523410975,0,True
7987,523476511,0,True
7988,523542047,0,True
7989,523607583,0,True
7990,523673119,0,True
7991,523738655,0,True
7992,523804191,0,True
7993,523869727,0,True
7994,523935263,0,True
7995,524000799,0,True
7996,524066335,0,True
7997,524131871,0,True
7998,524197407,0,True
7999,524262943,0,True
8000,524328479,0,True
8001,524394015,0,True
8002,524459551,0,True
8003,524525087,0,True
8004,524590623,0,True
8005,524656159,0,True
8006,524721695,0,True
8007,524787231,0,True
8008,524852767,0,True
8009,524918303,0,True
8010,524983839,0,True
8011,525049375,0,True
8012,525114911,0,True
8013,525180447,0,True
8014,525245983,0,True
8015,525311519,0,True
8016,525377055,0,True
8017,525442591,0,True
8018,525508127,0,True
8019,525573663,0,True
8020,525639199,0,True
8021,525704735,0,True
8022,525770271,0,True
8023,525835807,0,True
8024,525901343,0,True
8025,525966879,0,True
8026,526032415,0,True
8027,526097951,0,True
8028,526163487,0,True
8029,526229023,0,True
8030,526294559,0,True
8031,526360095,0,True
8032,526425631,0,True
8033,526491167,0,True
8034,526556703,0,True
8035,526622239,0,True
8036,526687775,0,True
8037,526753311,0,True
8038,526818847,0,True
8039,526884383,0,True
8040,526949919,0,True
8041,527015455,0,True
8042,527080991,0,True
8043,527146527,0,True
8044,527212063,0,True
8045,527277599,0,True
8046,527343135,0,True
8047,527408671,0,True
8048,527474207,0,True
8049,527539743,0,True
8050,527605279,0,True
8051,527670815,0,True
8052,527736351,0,True
8053,527801887,0,True
8054,527867423,0,True
8055,527932959,0,True
8056,527998495,0,True
8057,528064031,0,True
8058,528129567,0,True
8059,528195103,0,True
8060,528260639,0,True
8061,528326175,0,True
8062,528391711,0,True
8063,528457247,0,True
8064,528522783,0,True
8065,528588319,0,True
8066,528653855,0,True
8067,528719391,0,True
8068,528784927,0,True
8069,528850463,0,True
8070,528915999,0,True
8071,528981535,0,True
8072,529047071,0,True
8073,529112607,0,True
8074,529178143,0,True
8075,529243679,0,True
8076,529309215,0,True
8077,529374751,0,True
8078,529440287,0,True
8079,529505823,0,True
8080,529571359,0,True
8081,529636895,0,True
8082,529702431,0,True
8083,529767967,0,True
8084,529833503,0,True
8085,529899039,0,True
8086,529964575,0,True
8087,530030111,0,True
8088,530095647,0,True
8089,530161183,0,True
8090,530226719,0,True
8091,530292255,0,True
8092,530357791,0,True
8093,530423327,0,True
8094,530488863,0,True
8095,530554399,0,True
8096,530619935,0,True
8097,530685471,0,True
8098,530751007,0,True
8099,530816543,0,True
8100,530882079,0,True
8101,530947615,0,True
8102,531013151,0,True
8103,531078687,0,True
8104,531144223,0,True
8105,531209759,0,True
8106,531275295,0,True
8107,531340831,0,True
8108,531406367,0,True
8109,531471903,0,True
8110,531537439,0,True
8111,531602975,0,True
8112,531668511,0,True
8113,531734047,0,True
8114,531799583,0,True
8115,531865119,0,True
8116,531930655,0,True
8117,531996191,0,True
8118,532061727,0,True
8119,532127263,0,True
8120,532192799,0,True
8121,532258335,0,True
8122,532323871,0,True
8123,532389407,0,True
8124,532454943,0,True
8125,532520479,0,True
8126,532586015,0,True
8127,532651551,0,True
8128,532717087,0,True
8129,532782623,0,True
8130,532848159,0,True
8131,532913695,0,True
8132,532979231,0,True
8133,533044767,0,True
8134,533110303,0,True
8135,533175839,0,True
8136,533241375,0,True
8137,533306911,0,True
8138,533372447,0,True
8139,533437983,0,True
8140,533503519,0,True
8141,533569055,0,True
8142,533634591,0,True
8143,533700127,0,True
8144,533765663,0,True
8145,533831199,0,True
8146,533896735,0,True
8147,533962271,0,True
8148,534027807,0,True
8149,534093343,0,True
8150,534158879,0,True
8151,534224415,0,True
8152,534289951,0,True
8153,534355487,0,True
8154,534421023,0,True
8155,534486559,0,True
8156,534552095,0,True
8157,534617631,0,True
8158,534683167,0,True
8159,534748703,0,True
8160,534814239,0,True
8161,534879775,0,True
8162,534945311,0,True
8163,535010847,0,True
8164,535076383,0,True
8165,535141919,0,True
8166,535207455,0,True
8167,535272991,0,True
8168,535338527,0,True
8169,535404063,0,True
8170,535469599,0,True
8171,535535135,0,True
8172,535600671,0,True
8173,535666207,0,True
8174,535731743,0,True
8175,535797279,0,True
8176,535862815,0,True
8177,535928351,0,True
8178,535993887,0,True
8179,536059423,0,True
8180,536124959,0,True
8181,536190495,0,True
8182,536256031,0,True
8183,536321567,0,True
8184,536387103,0,True
8185,536452639,0,True
8186,536518175,0,True
8187,536583711,0,True
8188,536649247,0,True
8189,536714783,0,True
8190,536780319,0,True
8191,536845855,0,True
8192,536911391,0,True
8193,536976927,0,True
8194,537042463,0,True
8195,537107999,0,True
8196,537173535,0,True
8197,537239071,0,True
8198,537304607,0,True
8199,537370143,0,True
8200,537435679,0,True
8201,537501215,0,True
8202,537566751,0,True
8203,537632287,0,True
8204,537697823,0,True
8205,537763359,0,True
8206,537828895,0,True
8207,537894431,0,True
8208,537959967,0,True
8209,538025503,0,True
8210,538091039,0,True
8211,538156575,0,True
8212,538222111,0,True
8213,538287647,0,True
8214,538353183,0,True
8215,538418719,0,True
8216,538484255,0,True
8217,538549791,0,True
8218,538615327,0,True
8219,538680863,0,True
8220,538746399,0,True
8221,538811935,0,True
8222,538877471,0,True
8223,538943007,0,True
8224,539008543,0,True
8225,539074079,0,True
8226,539139615,0,True
8227,539205151,0,True
8228,539270687,0,True
8229,539336223,0,True
8230,539401759,0,True
8231,539467295,0,True
8232,539532831,0,True
8233,539598367,0,True
8234,539663903,0,True
8235,539729439,0,True
8236,539794975,0,True
8237,539860511,0,True
8238,539926047,0,True
8239,539991583,0,True
8240,540057119,0,True
8241,540122655,0,True
8242,540188191,0,True
8243,540253727,0,True
8244,540319263,0,True
8245,540384799,0,True
8246,540450335,0,True
8247,540515871,0,True
8248,540581407,0,True
8249,540646943,0,True
8250,540712479,0,True
8251,540778015,0,True
8252,540843551,0,True
8253,540909087,0,True
8254,540974623,0,True
8255,541040159,0,True
8256,541105695,0,True
8257,541171231,0,True
8258,541236767,0,True
8259,541302303,0,True
8260,541367839,0,True
8261,541433375,0,True
8262,541498911,0,True
8263,541564447,0,True
8264,541629983,0,True
8265,541695519,0,True
8266,541761055,0,True
8267,541826591,0,True
8268,541892127,0,True
8269,541957663,0,True
8270,542023199,0,True
8271,542088735,0,True
8272,542154271,0,True
8273,542219807,0,True
8274,542285343,0,True
8275,542350879,0,True
8276,542416415,0,True
8277,542481951,0,True
8278,542547487,0,True
8279,542613023,0,True
8280,542678559,0,True
8281,542744095,0,True
8282,542809631,0,True
8283,542875167,0,True
8284,542940703,0,True
8285,543006239,0,True
8286,543071775,0,True
8287,543137311,0,True
8288,543202847,0,True
8289,543268383,0,True
8290,543333919,0,True
8291,543399455,0,True
8292,543464991,0,True
8293,543530527,0,True
8294,543596063,0,True
8295,543661599,0,True
8296,543727135,0,True
8297,543792671,0,True
8298,543858207,0,True
8299,543923743,0,True
8300,543989279,0,True
8301,544054815,0,True
8302,544120351,0,True
8303,544185887,0,True
8304,544251423,0,True
8305,544316959,0,True
8306,544382495,0,True
8307,544448031,0,True
8308,544513567,0,True
8309,544579103,0,True
8310,544644639,0,True
8311,544710175,0,True
8312,544775711,0,True
8313,544841247,0,True
8314,544906783,0,True
8315,544972319,0,True
8316,545037855,0,True
8317,545103391,0,True
8318,545168927,0,True
8319,545234463,0,True
8320,545299999,0,True
8321,545365535,0,True
8322,545431071,0,True
8323,545496607,0,True
8324,545562143,0,True
8325,545627679,0,True
8326,545693215,0,True
8327,545758751,0,True
8328,545824287,0,True
8329,545889823,0,True
8330,545955359,0,True
8331,546020895,0,True
8332,546086431,0,True
8333,546151967,0,True
8334,546217503,0,True
8335,546283039,0,True
8336,546348575,0,True
8337,546414111,0,True
8338,546479647,0,True
8339,546545183,0,True
8340,546610719,0,True
8341,546676255,0,True
8342,546741791,0,True
8343,546807327,0,True
8344,546872863,0,True
8345,546938399,0,True
8346,547003935,0,True
8347,547069471,0,True
8348,547135007,0,True
8349,547200543,0,True
8350,547266079,0,True
8351,547331615,0,True
8352,547397151,0,True
8353,547462687,0,True
8354,547528223,0,True
8355,547593759,0,True
8356,547659295,0,True
8357,547724831,0,True
8358,547790367,0,True
8359,547855903,0,True
8360,547921439,0,True
8361,547986975,0,True
8362,548052511,0,True
8363,548118047,0,True
8364,548183583,0,True
8365,548249119,0,True
8366,548314655,0,True
8367,548380191,0,True
8368,548445727,0,True
8369,548511263,0,True
8370,548576799,0,True
8371,548642335,0,True
8372,548707871,0,True
8373,548773407,0,True
8374,548838943,0,True
8375,548904479,0,True
8376,548970015,0,True
8377,549035551,0,True
8378,549101087,0,True
8379,549166623,0,True
8380,549232159,0,True
8381,549297695,0,True
8382,549363231,0,True
8383,549428767,0,True
8384,549494303,0,True
8385,549559839,0,True
8386,549625375,0,True
8387,549690911,0,True
8388,549756447,0,True
8389,549821983,0,True
8390,549887519,0,True
8391,549953055,0,True
8392,550018591,0,True
8393,550084127,0,True
8394,550149663,0,True
8395,550215199,0,True
8396,550280735,0,True
8397,550346271,0,True
8398,550411807,0,True
8399,550477343,0,True
8400,550542879,0,True
8401,550608415,0,True
8402,550673951,0,True
8403,550739487,0,True
8404,550805023,0,True
8405,550870559,0,True
8406,550936095,0,True
8407,551001631,0,True
8408,551067167,0,True
8409,551132703,0,True
8410,551198239,0,True
8411,551263775,0,True
8412,551329311,0,True
8413,551394847,0,True
8414,551460383,0,True
8415,551525919,0,True
8416,551591455,0,True
8417,551656991,0,True
8418,551722527,0,True
8419,551788063,0,True
8420,551853599,0,True
8421,551919135,0,True
8422,551984671,0,True
8423,552050207,0,True
8424,552115743,0,True
8425,552181279,0,True
8426,552246815,0,True
8427,552312351,0,True
8428,552377887,0,True
8429,552443423,0,True
8430,552508959,0,True
8431,552574495,0,True
8432,552640031,0,True
8433,552705567,0,True
8434,552771103,0,True
8435,552836639,0,True
8436,552902175,0,True
8437,552967711,0,True
8438,553033247,0,True
8439,553098783,0,True
8440,553164319,0,True
8441,553229855,0,True
8442,553295391,0,True
8443,553360927,0,True
8444,553426463,0,True
8445,553491999,0,True
8446,553557535,0,True
8447,553623071,0,True
8448,553688607,0,True
8449,553754143,0,True
8450,553819679,0,True
8451,553885215,0,True
8452,553950751,0,True
8453,554016287,0,True
8454,554081823,0,True
8455,554147359,0,True
8456,554212895,0,True
8457,554278431,0,True
8458,554343967,0,True
8459,554409503,0,True
8460,554475039,0,True
8461,554540575,0,True
8462,554606111,0,True
8463,554671647,0,True
8464,554737183,0,True
8465,554802719,0,True
8466,554868255,0,True
8467,554933791,0,True
8468,554999327,0,True
8469,555064863,0,True
8470,555130399,0,True
8471,555195935,0,True
8472,555261471,0,True
8473,555327007,0,True
8474,555392543,0,True
8475,555458079,0,True
8476,555523615,0,True
8477,555589151,0,True
8478,555654687,0,True
8479,555720223,0,True
8480,555785759,0,True
8481,555851295,0,True
8482,555916831,0,True
8483,555982367,0,True
8484,556047903,0,True
8485,556113439,0,True
8486,556178975,0,True
8487,556244511,0,True
8488,556310047,0,True
8489,556375583,0,True
8490,556441119,0,True
8491,556506655,0,True
8492,556572191,0,True
8493,556637727,0,True
8494,556703263,0,True
8495,556768799,0,True
8496,556834335,0,True
8497,556899871,0,True
8498,556965407,0,True
8499,557030943,0,True
8500,557096479,0,True
8501,557162015,0,True
8502,557227551,0,True
8503,557293087,0,True
8504,557358623,0,True
8505,557424159,0,True
8506,557489695,0,True
8507,557555231,0,True
8508,557620767,0,True
8509,557686303,0,True
8510,557751839,0,True
8511,557817375,0,True
8512,557882911,0,True
8513,557948447,0,True
8514,558013983,0,True
8515,558079519,0,True
8516,558145055,0,True
8517,558210591,0,True
8518,558276127,0,True
8519,558341663,0,True
8520,558407199,0,True
8521,558472735,0,True
8522,558538271,0,True
8523,558603807,0,True
8524,558669343,0,True
8525,558734879,0,True
8526,558800415,0,True
8527,558865951,0,True
8528,558931487,0,True
8529,558997023,0,True
8530,559062559,0,True
8531,559128095,0,True
8532,559193631,0,True
8533,559259167,0,True
8534,559324703,0,True
8535,559390239,0,True
8536,559455775,0,True
8537,559521311,0,True
8538,559586847,0,True
8539,559652383,0,True
8540,559717919,0,True
8541,559783455,0,True
8542,559848991,0,True
8543,559914527,0,True
8544,559980063,0,True
8545,560045599,0,True
8546,560111135,0,True
8547,560176671,0,True
8548,560242207,0,True
8549,560307743,0,True
8550,560373279,0,True
8551,560438815,0,True
8552,560504351,0,True
8553,560569887,0,True
8554,560635423,0,True
8555,560700959,0,True
8556,560766495,0,True
8557,560832031,0,True
8558,560897567,0,True
8559,560963103,0,True
8560,561028639,0,True
8561,561094175,0,True
8562,561159711,0,True
8563,561225247,0,True
8564,561290783,0,True
8565,561356319,0,True
8566,561421855,0,True
8567,561487391,0,True
8568,561552927,0,True
8569,561618463,0,True
8570,561683999,0,True
8571,561749535,0,True
8572,561815071,0,True
8573,561880607,0,True
8574,561946143,0,True
8575,562011679,0,True
8576,562077215,0,True
8577,562142751,0,True
8578,562208287,0,True
8579,562273823,0,True
8580,562339359,0,True
8581,562404895,0,True
8582,562470431,0,True
8583,562535967,0,True
8584,562601503,0,True
8585,562667039,0,True
8586,562732575,0,True
8587,562798111,0,True
8588,562863647,0,True
8589,562929183,0,True
8590,562994719,0,True
8591,563060255,0,True
8592,563125791,0,True
8593,563191327,0,True
8594,563256863,0,True
8595,563322399,0,True
8596,563387935,0,True
8597,563453471,0,True
8598,563519007,0,True
8599,563584543,0,True
8600,563650079,0,True
8601,563715615,0,True
8602,563781151,0,True
8603,563846687,0,True
8604,563912223,0,True
8605,563977759,0,True
8606,564043295,0,True
8607,564108831,0,True
8608,564174367,0,True
8609,564239903,0,True
8610,564305439,0,True
8611,564370975,0,True
8612,564436511,0,True
8613,564502047,0,True
8614,564567583,0,True
8615,564633119,0,True
8616,564698655,0,True
8617,564764191,0,True
8618,564829727,0,True
8619,564895263,0,True
8620,564960799,0,True
8621,565026335,0,True
8622,565091871,0,True
8623,565157407,0,True
8624,565222943,0,True
8625,565288479,0,True
8626,565354015,0,True
8627,565419551,0,True
8628,565485087,0,True
8629,565550623,0,True
8630,565616159,0,True
8631,565681695,0,True
8632,565747231,0,True
8633,565812767,0,True
8634,565878303,0,True
8635,565943839,0,True
8636,566009375,0,True
8637,566074911,0,True
8638,566140447,0,True
8639,566205983,0,True
8640,566271519,0,True
8641,566337055,0,True
8642,566402591,0,True
8643,566468127,0,True
8644,566533663,0,True
