r,v,initial_rank,n_start,escaped,escape_steps,final_rank
50188,2,63,50188,True,1,62
50188,2,63,115724,True,1,56
50188,2,63,181260,True,1,62
50190,1,122,50190,True,1,121
50190,1,122,115726,True,1,93
50190,1,122,181262,True,1,121
50192,3,37,50192,True,1,36
50192,3,37,115728,True,129,36
50192,3,37,181264,True,1,36
50194,1,135,50194,True,1,134
50194,1,135,115730,True,1,130
50194,1,135,181266,True,1,134
50196,2,37,50196,True,1,36
50196,2,37,115732,True,129,36
50196,2,37,181268,True,1,36
50198,1,135,50198,True,1,134
50198,1,135,115734,True,1,56
50198,1,135,181270,True,1,134
50200,3,37,50200,True,1,36
50200,3,37,115736,True,129,36
50200,3,37,181272,True,1,36
50202,1,42,50202,True,1,41
50202,1,42,115738,True,124,41
50202,1,42,181274,True,1,41
50204,2,79,50204,True,1,78
50204,2,79,115740,True,1,56
50204,2,79,181276,True,1,78
50206,1,47,50206,True,1,46
50206,1,47,115742,True,1,44
50206,1,47,181278,True,1,46
50208,3,37,50208,True,1,36
50208,3,37,115744,True,129,36
50208,3,37,181280,True,1,36
50210,1,42,50210,True,1,41
50210,1,42,115746,True,124,41
50210,1,42,181282,True,1,41
50212,2,63,50212,True,1,62
50212,2,63,115748,True,1,56
50212,2,63,181284,True,1,62
50214,1,135,50214,True,1,134
50214,1,135,115750,True,1,56
50214,1,135,181286,True,1,134
50216,3,37,50216,True,1,36
50216,3,37,115752,True,129,36
50216,3,37,181288,True,1,36
50218,1,42,50218,True,1,41
50218,1,42,115754,True,124,41
50218,1,42,181290,True,1,41
50220,2,107,50220,True,1,106
50220,2,107,115756,True,1,56
50220,2,107,181292,True,1,106
50222,1,135,50222,True,1,134
50222,1,135,115758,True,1,44
50222,1,135,181294,True,1,134
50224,3,37,50224,True,1,36
50224,3,37,115760,True,129,36
50224,3,37,181296,True,1,36
50226,1,135,50226,True,1,134
50226,1,135,115762,True,1,56
50226,1,135,181298,True,1,134
50228,2,37,50228,True,1,36
50228,2,37,115764,True,129,36
50228,2,37,181300,True,1,36
50230,1,166,50230,True,1,165
50230,1,166,115766,True,1,130
50230,1,166,181302,True,1,165
50232,3,107,50232,True,1,106
50232,3,107,115768,True,1,33
50232,3,107,181304,True,1,106
50234,1,135,50234,True,1,134
50234,1,135,115770,True,1,56
50234,1,135,181306,True,1,134
50236,2,66,50236,True,1,65
50236,2,66,115772,True,1,37
50236,2,66,181308,True,1,65
50238,1,122,50238,True,1,121
50238,1,122,115774,True,1,60
50238,1,122,181310,True,1,121
50240,3,125,50240,True,1,124
50240,3,125,115776,True,1,58
50240,3,125,181312,True,1,124
50242,1,135,50242,True,1,134
50242,1,135,115778,True,1,56
50242,1,135,181314,True,1,134
50244,2,37,50244,True,1,36
50244,2,37,115780,True,129,36
50244,2,37,181316,True,1,36
50246,1,42,50246,True,1,41
50246,1,42,115782,True,124,41
50246,1,42,181318,True,1,41
50248,3,45,50248,True,1,44
50248,3,45,115784,True,17,44
50248,3,45,181320,True,1,44
50250,1,73,50250,True,1,72
50250,1,73,115786,True,12,60
50250,1,73,181322,True,1,72
50252,2,45,50252,True,1,44
50252,2,45,115788,True,17,44
50252,2,45,181324,True,1,44
50254,1,73,50254,True,1,72
50254,1,73,115790,True,4,72
50254,1,73,181326,True,1,72
50256,3,125,50256,True,1,124
50256,3,125,115792,True,1,58
50256,3,125,181328,True,1,124
50258,1,115,50258,True,1,114
50258,1,115,115794,True,1,81
50258,1,115,181330,True,1,114
50260,2,125,50260,True,1,124
50260,2,125,115796,True,1,118
50260,2,125,181332,True,1,124
50262,1,42,50262,True,1,41
50262,1,42,115798,True,124,41
50262,1,42,181334,True,1,41
50264,3,156,50264,True,1,155
50264,3,156,115800,True,10,155
50264,3,156,181336,True,1,155
50266,1,135,50266,True,1,134
50266,1,135,115802,True,1,56
50266,1,135,181338,True,1,134
50268,2,79,50268,True,1,78
50268,2,79,115804,True,1,56
50268,2,79,181340,True,1,78
50270,1,108,50270,True,1,107
50270,1,108,115806,True,5,105
50270,1,108,181342,True,1,107
50272,3,125,50272,True,1,124
50272,3,125,115808,True,1,58
50272,3,125,181344,True,1,124
50274,1,135,50274,True,1,134
50274,1,135,115810,True,1,56
50274,1,135,181346,True,1,134
50276,2,156,50276,True,1,155
50276,2,156,115812,True,1,56
50276,2,156,181348,True,1,155
50278,1,135,50278,True,1,134
50278,1,135,115814,True,1,56
50278,1,135,181350,True,1,134
50280,3,125,50280,True,1,124
50280,3,125,115816,True,1,58
50280,3,125,181352,True,1,124
50282,1,29,50282,True,1,28
50282,1,29,115818,True,31,28
50282,1,29,181354,True,1,28
50284,2,30,50284,True,1,29
50284,2,30,115820,True,13,23
50284,2,30,181356,True,1,29
50286,1,122,50286,True,1,121
50286,1,122,115822,True,5,80
50286,1,122,181358,True,1,121
50288,3,107,50288,True,1,106
50288,3,107,115824,True,1,45
50288,3,107,181360,True,1,106
50290,1,73,50290,True,1,72
50290,1,73,115826,True,6,60
50290,1,73,181362,True,1,72
50292,2,107,50292,True,1,106
50292,2,107,115828,True,1,48
50292,2,107,181364,True,1,106
50294,1,42,50294,True,1,41
50294,1,42,115830,True,1,37
50294,1,42,181366,True,1,41
50296,3,107,50296,True,1,106
50296,3,107,115832,True,1,77
50296,3,107,181368,True,1,106
50298,1,135,50298,True,1,134
50298,1,135,115834,True,1,48
50298,1,135,181370,True,1,134
50300,2,79,50300,True,1,78
50300,2,79,115836,True,25,26
50300,2,79,181372,True,1,78
50302,1,52,50302,True,1,51
50302,1,52,115838,True,5,30
50302,1,52,181374,True,1,51
50304,3,63,50304,True,1,62
50304,3,63,115840,True,10,62
50304,3,63,181376,True,1,62
50306,1,42,50306,True,1,41
50306,1,42,115842,True,124,41
50306,1,42,181378,True,1,41
50308,2,37,50308,True,1,36
50308,2,37,115844,True,129,36
50308,2,37,181380,True,1,36
50310,1,42,50310,True,1,41
50310,1,42,115846,True,124,41
50310,1,42,181382,True,1,41
50312,3,63,50312,True,1,62
50312,3,63,115848,True,16,62
50312,3,63,181384,True,1,62
50314,1,91,50314,True,1,90
50314,1,91,115850,True,4,74
50314,1,91,181386,True,1,90
50316,2,63,50316,True,1,62
50316,2,63,115852,True,16,62
50316,2,63,181388,True,1,62
50318,1,73,50318,True,1,72
50318,1,73,115854,True,1,36
50318,1,73,181390,True,1,72
50320,3,63,50320,True,1,62
50320,3,63,115856,True,16,62
50320,3,63,181392,True,1,62
50322,1,73,50322,True,1,72
50322,1,73,115858,True,1,50
50322,1,73,181394,True,1,72
50324,2,63,50324,True,1,62
50324,2,63,115860,True,16,62
50324,2,63,181396,True,1,62
50326,1,91,50326,True,1,90
50326,1,91,115862,True,9,69
50326,1,91,181398,True,1,90
50328,3,63,50328,True,1,62
50328,3,63,115864,True,16,62
50328,3,63,181400,True,1,62
50330,1,91,50330,True,1,90
50330,1,91,115866,True,4,74
50330,1,91,181402,True,1,90
50332,2,117,50332,True,1,116
50332,2,117,115868,True,1,100
50332,2,117,181404,True,1,116
50334,1,104,50334,True,1,103
50334,1,104,115870,True,1,88
50334,1,104,181406,True,1,103
50336,3,63,50336,True,1,62
50336,3,63,115872,True,10,62
50336,3,63,181408,True,1,62
50338,1,135,50338,True,1,134
50338,1,135,115874,True,1,48
50338,1,135,181410,True,1,134
50340,2,74,50340,True,1,73
50340,2,74,115876,True,1,51
50340,2,74,181412,True,1,73
50342,1,135,50342,True,1,134
50342,1,135,115878,True,1,51
50342,1,135,181414,True,1,134
50344,3,63,50344,True,1,62
50344,3,63,115880,True,10,62
50344,3,63,181416,True,1,62
50346,1,42,50346,True,1,41
50346,1,42,115882,True,31,41
50346,1,42,181418,True,1,41
50348,2,63,50348,True,1,62
50348,2,63,115884,True,12,51
50348,2,63,181420,True,1,62
50350,1,91,50350,True,1,90
50350,1,91,115886,True,1,62
50350,1,91,181422,True,1,90
50352,3,125,50352,True,1,124
50352,3,125,115888,True,1,58
50352,3,125,181424,True,1,124
50354,1,84,50354,True,1,83
50354,1,84,115890,True,1,67
50354,1,84,181426,True,1,83
50356,2,125,50356,True,1,124
50356,2,125,115892,True,1,118
50356,2,125,181428,True,1,124
50358,1,65,50358,True,1,64
50358,1,65,115894,True,13,31
50358,1,65,181430,True,1,64
50360,3,125,50360,True,1,124
50360,3,125,115896,True,1,121
50360,3,125,181432,True,1,124
50362,1,29,50362,True,1,28
50362,1,29,115898,True,31,28
50362,1,29,181434,True,1,28
50364,2,172,50364,True,1,171
50364,2,172,115900,True,1,92
50364,2,172,181436,True,1,171
50366,1,65,50366,True,1,64
50366,1,65,115902,True,1,63
50366,1,65,181438,True,1,64
50368,3,63,50368,True,1,62
50368,3,63,115904,True,10,62
50368,3,63,181440,True,1,62
50370,1,91,50370,True,1,90
50370,1,91,115906,True,6,35
50370,1,91,181442,True,1,90
50372,2,63,50372,True,1,62
50372,2,63,115908,True,1,48
50372,2,63,181444,True,1,62
50374,1,135,50374,True,1,134
50374,1,135,115910,True,1,48
50374,1,135,181446,True,1,134
50376,3,63,50376,True,1,62
50376,3,63,115912,True,103,62
50376,3,63,181448,True,1,62
50378,1,135,50378,True,1,134
50378,1,135,115914,True,1,48
50378,1,135,181450,True,1,134
50380,2,63,50380,True,1,62
50380,2,63,115916,True,1,48
50380,2,63,181452,True,1,62
50382,1,65,50382,True,1,64
50382,1,65,115918,True,5,53
50382,1,65,181454,True,1,64
50384,3,63,50384,True,1,62
50384,3,63,115920,True,10,62
50384,3,63,181456,True,1,62
50386,1,91,50386,True,1,90
50386,1,91,115922,True,4,54
50386,1,91,181458,True,1,90
50388,2,63,50388,True,1,62
50388,2,63,115924,True,10,62
50388,2,63,181460,True,1,62
50390,1,117,50390,True,1,116
50390,1,117,115926,True,1,56
50390,1,117,181462,True,1,116
50392,3,137,50392,True,1,136
50392,3,137,115928,True,1,109
50392,3,137,181464,True,1,136
50394,1,42,50394,True,1,41
50394,1,42,115930,True,12,27
50394,1,42,181466,True,1,41
50396,2,141,50396,True,1,140
50396,2,141,115932,True,1,48
50396,2,141,181468,True,1,140
50398,1,172,50398,True,1,171
50398,1,172,115934,True,1,150
50398,1,172,181470,True,1,171
50400,3,63,50400,True,1,62
50400,3,63,115936,True,59,62
50400,3,63,181472,True,1,62
50402,1,42,50402,True,1,41
50402,1,42,115938,True,4,41
50402,1,42,181474,True,1,41
50404,2,156,50404,True,1,155
50404,2,156,115940,True,1,100
50404,2,156,181476,True,1,155
50406,1,86,50406,True,1,85
50406,1,86,115942,True,5,54
50406,1,86,181478,True,1,85
50408,3,63,50408,True,1,62
50408,3,63,115944,True,59,62
50408,3,63,181480,True,1,62
50410,1,42,50410,True,1,41
50410,1,42,115946,True,1,30
50410,1,42,181482,True,1,41
50412,2,63,50412,True,1,62
50412,2,63,115948,True,1,30
50412,2,63,181484,True,1,62
50414,1,42,50414,True,1,41
50414,1,42,115950,True,1,31
50414,1,42,181486,True,1,41
50416,3,63,50416,True,1,62
50416,3,63,115952,True,1,34
50416,3,63,181488,True,1,62
50418,1,135,50418,True,1,134
50418,1,135,115954,True,1,113
50418,1,135,181490,True,1,134
50420,2,63,50420,True,1,62
50420,2,63,115956,True,1,30
50420,2,63,181492,True,1,62
50422,1,86,50422,True,1,85
50422,1,86,115958,True,1,68
50422,1,86,181494,True,1,85
50424,3,136,50424,True,1,135
50424,3,136,115960,True,9,133
50424,3,136,181496,True,1,135
50426,1,155,50426,True,1,154
50426,1,155,115962,True,1,91
50426,1,155,181498,True,1,154
50428,2,121,50428,True,1,120
50428,2,121,115964,True,1,48
50428,2,121,181500,True,1,120
50430,1,171,50430,True,1,170
50430,1,171,115966,True,1,164
50430,1,171,181502,True,1,170
50432,3,32,50432,True,1,31
50432,3,32,115968,True,1,19
50432,3,32,181504,True,1,31
50434,1,73,50434,True,1,72
50434,1,73,115970,True,14,40
50434,1,73,181506,True,1,72
50436,2,63,50436,True,1,62
50436,2,63,115972,True,10,62
50436,2,63,181508,True,1,62
50438,1,42,50438,True,1,41
50438,1,42,115974,True,5,40
50438,1,42,181510,True,1,41
50440,3,63,50440,True,1,62
50440,3,63,115976,True,72,62
50440,3,63,181512,True,1,62
50442,1,34,50442,True,1,33
50442,1,34,115978,True,101,33
50442,1,34,181514,True,1,33
50444,2,63,50444,True,1,62
50444,2,63,115980,True,1,48
50444,2,63,181516,True,1,62
50446,1,34,50446,True,1,33
50446,1,34,115982,True,101,33
50446,1,34,181518,True,1,33
50448,3,63,50448,True,1,62
50448,3,63,115984,True,10,62
50448,3,63,181520,True,1,62
50450,1,86,50450,True,1,85
50450,1,86,115986,True,4,81
50450,1,86,181522,True,1,85
50452,2,63,50452,True,1,62
50452,2,63,115988,True,10,62
50452,2,63,181524,True,1,62
50454,1,34,50454,True,1,33
50454,1,34,115990,True,101,33
50454,1,34,181526,True,1,33
50456,3,63,50456,True,1,62
50456,3,63,115992,True,10,62
50456,3,63,181528,True,1,62
50458,1,42,50458,True,1,41
50458,1,42,115994,True,31,41
50458,1,42,181530,True,1,41
50460,2,172,50460,True,1,171
50460,2,172,115996,True,1,62
50460,2,172,181532,True,1,171
50462,1,179,50462,True,1,178
50462,1,179,115998,True,1,150
50462,1,179,181534,True,1,178
50464,3,94,50464,True,1,93
50464,3,94,116000,True,1,54
50464,3,94,181536,True,1,93
50466,1,34,50466,True,1,33
50466,1,34,116002,True,88,33
50466,1,34,181538,True,1,33
50468,2,63,50468,True,1,62
50468,2,63,116004,True,4,30
50468,2,63,181540,True,1,62
50470,1,34,50470,True,1,33
50470,1,34,116006,True,6,28
50470,1,34,181542,True,1,33
50472,3,94,50472,True,1,93
50472,3,94,116008,True,1,54
50472,3,94,181544,True,1,93
50474,1,60,50474,True,1,59
50474,1,60,116010,True,4,51
50474,1,60,181546,True,1,59
50476,2,63,50476,True,1,62
50476,2,63,116012,True,4,41
50476,2,63,181548,True,1,62
50478,1,42,50478,True,1,41
50478,1,42,116014,True,31,41
50478,1,42,181550,True,1,41
50480,3,94,50480,True,1,93
50480,3,94,116016,True,1,54
50480,3,94,181552,True,1,93
50482,1,34,50482,True,1,33
50482,1,34,116018,True,6,28
50482,1,34,181554,True,1,33
50484,2,94,50484,True,1,93
50484,2,94,116020,True,4,51
50484,2,94,181556,True,1,93
50486,1,87,50486,True,1,86
50486,1,87,116022,True,1,76
50486,1,87,181558,True,1,86
50488,3,56,50488,True,1,55
50488,3,56,116024,True,110,55
50488,3,56,181560,True,1,55
50490,1,86,50490,True,1,85
50490,1,86,116026,True,80,85
50490,1,86,181562,True,1,85
50492,2,90,50492,True,1,89
50492,2,90,116028,True,4,86
50492,2,90,181564,True,1,89
50494,1,71,50494,True,1,70
50494,1,71,116030,True,1,40
50494,1,71,181566,True,1,70
50496,3,32,50496,True,1,31
50496,3,32,116032,True,1,19
50496,3,32,181568,True,1,31
50498,1,124,50498,True,1,123
50498,1,124,116034,True,1,56
50498,1,124,181570,True,1,123
50500,2,94,50500,True,1,93
50500,2,94,116036,True,4,76
50500,2,94,181572,True,1,93
50502,1,60,50502,True,1,59
50502,1,60,116038,True,17,46
50502,1,60,181574,True,1,59
50504,3,88,50504,True,1,87
50504,3,88,116040,True,1,83
50504,3,88,181576,True,1,87
50506,1,135,50506,True,1,134
50506,1,135,116042,True,4,80
50506,1,135,181578,True,1,134
50508,2,88,50508,True,1,87
50508,2,88,116044,True,6,78
50508,2,88,181580,True,1,87
50510,1,60,50510,True,1,59
50510,1,60,116046,True,5,27
50510,1,60,181582,True,1,59
50512,3,32,50512,True,1,31
50512,3,32,116048,True,1,19
50512,3,32,181584,True,1,31
50514,1,116,50514,True,1,115
50514,1,116,116050,True,1,89
50514,1,116,181586,True,1,115
50516,2,32,50516,True,1,31
50516,2,32,116052,True,1,17
50516,2,32,181588,True,1,31
50518,1,42,50518,True,1,41
50518,1,42,116054,True,14,27
50518,1,42,181590,True,1,41
50520,3,63,50520,True,1,62
50520,3,63,116056,True,10,62
50520,3,63,181592,True,1,62
50522,1,55,50522,True,1,54
50522,1,55,116058,True,18,54
50522,1,55,181594,True,1,54
50524,2,141,50524,True,1,140
50524,2,141,116060,True,1,74
50524,2,141,181596,True,1,140
50526,1,148,50526,True,1,147
50526,1,148,116062,True,1,44
50526,1,148,181598,True,1,147
50528,3,125,50528,True,1,124
50528,3,125,116064,True,1,58
50528,3,125,181600,True,1,124
50530,1,55,50530,True,1,54
50530,1,55,116066,True,39,50
50530,1,55,181602,True,1,54
50532,2,63,50532,True,1,62
50532,2,63,116068,True,39,50
50532,2,63,181604,True,1,62
50534,1,55,50534,True,1,54
50534,1,55,116070,True,39,50
50534,1,55,181606,True,1,54
50536,3,125,50536,True,1,124
50536,3,125,116072,True,1,58
50536,3,125,181608,True,1,124
50538,1,29,50538,True,1,28
50538,1,29,116074,True,31,28
50538,1,29,181610,True,1,28
50540,2,43,50540,True,1,42
50540,2,43,116076,True,5,42
50540,2,43,181612,True,1,42
50542,1,55,50542,True,1,54
50542,1,55,116078,True,5,54
50542,1,55,181614,True,1,54
50544,3,125,50544,True,1,124
50544,3,125,116080,True,1,58
50544,3,125,181616,True,1,124
50546,1,55,50546,True,1,54
50546,1,55,116082,True,39,50
50546,1,55,181618,True,1,54
50548,2,125,50548,True,1,124
50548,2,125,116084,True,1,118
50548,2,125,181620,True,1,124
50550,1,60,50550,True,1,59
50550,1,60,116086,True,1,55
50550,1,60,181622,True,1,59
50552,3,110,50552,True,1,109
50552,3,110,116088,True,9,101
50552,3,110,181624,True,1,109
50554,1,148,50554,True,1,147
50554,1,148,116090,True,1,74
50554,1,148,181626,True,1,147
50556,2,128,50556,True,1,127
50556,2,128,116092,True,1,81
50556,2,128,181628,True,1,127
50558,1,65,50558,True,1,64
50558,1,65,116094,True,17,55
50558,1,65,181630,True,1,64
50560,3,81,50560,True,1,80
50560,3,81,116096,True,1,58
50560,3,81,181632,True,1,80
50562,1,29,50562,True,1,28
50562,1,29,116098,True,31,28
50562,1,29,181634,True,1,28
50564,2,154,50564,True,1,153
50564,2,154,116100,True,1,149
50564,2,154,181636,True,1,153
50566,1,148,50566,True,1,147
50566,1,148,116102,True,3,147
50566,1,148,181638,True,1,147
50568,3,156,50568,True,1,155
50568,3,156,116104,True,1,71
50568,3,156,181640,True,1,155
50570,1,104,50570,True,1,103
50570,1,104,116106,True,1,69
50570,1,104,181642,True,1,103
50572,2,156,50572,True,1,155
50572,2,156,116108,True,1,69
50572,2,156,181644,True,1,155
50574,1,55,50574,True,1,54
50574,1,55,116110,True,5,46
50574,1,55,181646,True,1,54
50576,3,156,50576,True,1,155
50576,3,156,116112,True,1,71
50576,3,156,181648,True,1,155
50578,1,55,50578,True,1,54
50578,1,55,116114,True,4,47
50578,1,55,181650,True,1,54
50580,2,156,50580,True,1,155
50580,2,156,116116,True,1,69
50580,2,156,181652,True,1,155
50582,1,55,50582,True,1,54
50582,1,55,116118,True,1,54
50582,1,55,181654,True,1,54
50584,3,156,50584,True,1,155
50584,3,156,116120,True,1,71
50584,3,156,181656,True,1,155
50586,1,104,50586,True,1,103
50586,1,104,116122,True,1,69
50586,1,104,181658,True,1,103
50588,2,58,50588,True,1,57
50588,2,58,116124,True,6,43
50588,2,58,181660,True,1,57
50590,1,148,50590,True,1,147
50590,1,148,116126,True,1,106
50590,1,148,181662,True,1,147
50592,3,81,50592,True,1,80
50592,3,81,116128,True,1,58
50592,3,81,181664,True,1,80
50594,1,42,50594,True,1,41
50594,1,42,116130,True,1,30
50594,1,42,181666,True,1,41
50596,2,51,50596,True,1,50
50596,2,51,116132,True,1,30
50596,2,51,181668,True,1,50
50598,1,42,50598,True,1,41
50598,1,42,116134,True,1,30
50598,1,42,181670,True,1,41
50600,3,81,50600,True,1,80
50600,3,81,116136,True,1,58
50600,3,81,181672,True,1,80
50602,1,29,50602,True,1,28
50602,1,29,116138,True,31,28
50602,1,29,181674,True,1,28
50604,2,63,50604,True,1,62
50604,2,63,116140,True,1,30
50604,2,63,181676,True,1,62
50606,1,42,50606,True,1,41
50606,1,42,116142,True,1,31
50606,1,42,181678,True,1,41
50608,3,55,50608,True,1,54
50608,3,55,116144,True,111,54
50608,3,55,181680,True,1,54
50610,1,104,50610,True,1,103
50610,1,104,116146,True,1,69
50610,1,104,181682,True,1,103
50612,2,55,50612,True,1,54
50612,2,55,116148,True,111,54
50612,2,55,181684,True,1,54
50614,1,86,50614,True,1,85
50614,1,86,116150,True,1,50
50614,1,86,181686,True,1,85
50616,3,55,50616,True,1,54
50616,3,55,116152,True,111,54
50616,3,55,181688,True,1,54
50618,1,148,50618,True,1,147
50618,1,148,116154,True,4,69
50618,1,148,181690,True,1,147
50620,2,79,50620,True,1,78
50620,2,79,116156,True,4,47
50620,2,79,181692,True,1,78
50622,1,148,50622,True,1,147
50622,1,148,116158,True,1,43
50622,1,148,181694,True,1,147
50624,3,81,50624,True,1,80
50624,3,81,116160,True,1,58
50624,3,81,181696,True,1,80
50626,1,179,50626,True,1,178
50626,1,179,116162,True,1,170
50626,1,179,181698,True,1,178
50628,2,81,50628,True,1,80
50628,2,81,116164,True,4,55
50628,2,81,181700,True,1,80
50630,1,29,50630,True,1,28
50630,1,29,116166,True,31,28
50630,1,29,181702,True,1,28
50632,3,156,50632,True,1,155
50632,3,156,116168,True,1,71
50632,3,156,181704,True,1,155
50634,1,104,50634,True,1,103
50634,1,104,116170,True,1,69
50634,1,104,181706,True,1,103
50636,2,156,50636,True,1,155
50636,2,156,116172,True,1,69
50636,2,156,181708,True,1,155
50638,1,57,50638,True,1,56
50638,1,57,116174,True,15,38
50638,1,57,181710,True,1,56
50640,3,81,50640,True,1,80
50640,3,81,116176,True,1,58
50640,3,81,181712,True,1,80
50642,1,86,50642,True,1,85
50642,1,86,116178,True,13,78
50642,1,86,181714,True,1,85
50644,2,81,50644,True,1,80
50644,2,81,116180,True,4,55
50644,2,81,181716,True,1,80
50646,1,148,50646,True,1,147
50646,1,148,116182,True,1,139
50646,1,148,181718,True,1,147
50648,3,55,50648,True,1,54
50648,3,55,116184,True,7,54
50648,3,55,181720,True,1,54
50650,1,55,50650,True,1,54
50650,1,55,116186,True,7,54
50650,1,55,181722,True,1,54
50652,2,141,50652,True,1,140
50652,2,141,116188,True,4,99
50652,2,141,181724,True,1,140
50654,1,53,50654,True,1,52
50654,1,53,116190,True,26,34
50654,1,53,181726,True,1,52
50656,3,74,50656,True,1,73
50656,3,74,116192,True,25,52
50656,3,74,181728,True,1,73
50658,1,29,50658,True,1,28
50658,1,29,116194,True,31,28
